SiteID,VisitID,Year,Species,Abundance,Sample_area,Source,n_obs,Presence,geometry,watershed_id,area,frac_forest,frac_urban,frac_agri,mean_temp,mean_ppt,mean_dem,rate,n_branch,p_branch,n_dam
st01006,st01006-2001,2001,TRIBOLODON_SPP,45,NA,hfish_HSGK,1,1,"c(476353.684237207, 353974.401512992)",833,459.75509178053244,0.9579575990298091,0.02361523930331863,0.0040198665953197705,5.902180860613348,1404.2802354936653,408.22152669202734,0.5219646688806704,161,0.40664634139836503,0
st01007,st01007-1999,1999,COTTUS_NOZAWAE,35,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,LETHENTERON_SPP,1,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,NOEMACHEILUS_BARBATULUS,25,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,ONCORHYNCHUS_MASOU_MASOU,6,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,ONCORHYNCHUS_MYKISS,10,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01007,st01007-1999,1999,SALVELINUS_MALMA,2,NA,hfish_HSGK,1,1,"c(477717.424630348, 336942.927266258)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01009,st01009-1995,1995,COTTUS_NOZAWAE,1,NA,hfish_HSGK,1,1,"c(485786.813777445, 219134.570377845)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01009,st01009-1995,1995,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,3,NA,hfish_HSGK,1,1,"c(485786.813777445, 219134.570377845)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01009,st01009-1995,1995,RHINOGOBIUS_SPP,2,NA,hfish_HSGK,1,1,"c(485786.813777445, 219134.570377845)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01009,st01009-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,10,NA,hfish_HSGK,1,1,"c(485786.813777445, 219134.570377845)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01009,st01009-1995,1995,TRIBOLODON_SPP,66,NA,hfish_HSGK,1,1,"c(485786.813777445, 219134.570377845)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01014,st01014-1993,1993,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,5,NA,hfish_HSGK,1,1,"c(486021.053934073, 219372.469919485)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01014,st01014-1993,1993,RHINOGOBIUS_SPP,1,NA,hfish_HSGK,1,1,"c(486021.053934073, 219372.469919485)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01014,st01014-1993,1993,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,7,NA,hfish_HSGK,1,1,"c(486021.053934073, 219372.469919485)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01014,st01014-1993,1993,TRIBOLODON_SPP,12,NA,hfish_HSGK,1,1,"c(486021.053934073, 219372.469919485)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01015,st01015-2004,2004,COTTUS_HANGIONGENSIS,2,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01015,st01015-2004,2004,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01015,st01015-2004,2004,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01015,st01015-2004,2004,PUNGITIUS_SPP,3,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01015,st01015-2004,2004,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01015,st01015-2004,2004,TRIBOLODON_SPP,6,NA,hfish_HSGK,1,1,"c(486490.052403189, 213506.909764278)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01016,st01016-1999,1999,COTTUS_NOZAWAE,22,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01016,st01016-1999,1999,LETHENTERON_SPP,1,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01016,st01016-1999,1999,NOEMACHEILUS_BARBATULUS,14,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01016,st01016-1999,1999,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01016,st01016-1999,1999,ONCORHYNCHUS_MYKISS,2,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01016,st01016-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,1,1,"c(478312.095679799, 337871.4620792)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01017,st01017-2004,2004,COTTUS_AMBLYSTOMOPSIS,1,NA,hfish_HSGK,1,1,"c(486602.19328012, 213069.268078152)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01017,st01017-2004,2004,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,1,1,"c(486602.19328012, 213069.268078152)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01017,st01017-2004,2004,ONCORHYNCHUS_KETA,1,NA,hfish_HSGK,1,1,"c(486602.19328012, 213069.268078152)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01017,st01017-2004,2004,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,1,1,"c(486602.19328012, 213069.268078152)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01017,st01017-2004,2004,TRIBOLODON_SPP,17,NA,hfish_HSGK,1,1,"c(486602.19328012, 213069.268078152)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01018,st01018-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,18,NA,hfish_HSGK,1,1,"c(485982.928622917, 222484.991427866)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01019,st01019-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,23,NA,hfish_HSGK,1,1,"c(485859.078259662, 224368.097049358)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01020,st01020-1993,1993,COTTUS_NOZAWAE,2,NA,hfish_HSGK,1,1,"c(485778.940259413, 225586.570009786)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01020,st01020-1993,1993,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,1,1,"c(485778.940259413, 225586.570009786)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01020,st01020-1993,1993,SALVELINUS_MALMA,1,NA,hfish_HSGK,1,1,"c(485778.940259413, 225586.570009786)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01021,st01021-1999,1999,COTTUS_NOZAWAE,22,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01021,st01021-1999,1999,LETHENTERON_SPP,1,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01021,st01021-1999,1999,NOEMACHEILUS_BARBATULUS,14,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01021,st01021-1999,1999,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01021,st01021-1999,1999,ONCORHYNCHUS_MYKISS,2,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01021,st01021-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,1,1,"c(478393.69900775, 337876.828605635)",959,1635.5905964920887,0.9458492256110308,0.014233960558518277,0.017241781127339966,5.841576590631752,1385.4904389857704,417.65279844115867,0.4506137385446408,574,0.36276306528729674,0
st01022,st01022-2004,2004,COTTUS_AMBLYSTOMOPSIS,1,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01022,st01022-2004,2004,COTTUS_HANGIONGENSIS,1,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01022,st01022-2004,2004,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01022,st01022-2004,2004,ONCORHYNCHUS_KETA,2,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01022,st01022-2004,2004,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01022,st01022-2004,2004,TRIBOLODON_SPP,55,NA,hfish_HSGK,1,1,"c(486707.05724131, 212742.402437895)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01023,st01023-1995,1995,COTTUS_NOZAWAE,2,NA,hfish_HSGK,1,1,"c(485854.516787173, 225702.790218825)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01023,st01023-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,17,NA,hfish_HSGK,1,1,"c(485854.516787173, 225702.790218825)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01023,st01023-1995,1995,SALVELINUS_MALMA,1,NA,hfish_HSGK,1,1,"c(485854.516787173, 225702.790218825)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01024,st01024-2004,2004,COTTUS_HANGIONGENSIS,1,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,GYMNOGOBIUS_OPPERIENS,1,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,LETHENTERON_SPP,5,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,MISGURNUS_ANGUILLICAUDATUS,4,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,ONCORHYNCHUS_KETA,2,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,ONCORHYNCHUS_MASOU_MASOU,5,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,PUNGITIUS_SPP,1,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01024,st01024-2004,2004,TRIBOLODON_SPP,23,NA,hfish_HSGK,1,1,"c(486731.759788218, 213634.062121132)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01025,st01025-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,9,NA,hfish_HSGK,1,1,"c(485849.925873205, 227037.475598881)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01025,st01025-1995,1995,SALVELINUS_MALMA,8,NA,hfish_HSGK,1,1,"c(485849.925873205, 227037.475598881)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01029,st01029-2004,2004,COTTUS_HANGIONGENSIS,1,NA,hfish_HSGK,1,1,"c(487082.83627268, 212099.601340311)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01029,st01029-2004,2004,GYMNOGOBIUS_BREUNIGII,1,NA,hfish_HSGK,1,1,"c(487082.83627268, 212099.601340311)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01029,st01029-2004,2004,LETHENTERON_SPP,2,NA,hfish_HSGK,1,1,"c(487082.83627268, 212099.601340311)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01029,st01029-2004,2004,ONCORHYNCHUS_MASOU_MASOU,2,NA,hfish_HSGK,1,1,"c(487082.83627268, 212099.601340311)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01029,st01029-2004,2004,TRIBOLODON_SPP,13,NA,hfish_HSGK,1,1,"c(487082.83627268, 212099.601340311)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,COTTUS_HANGIONGENSIS,18,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,GYMNOGOBIUS_OPPERIENS,6,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01030,st01030-2004,2004,TRIBOLODON_SPP,22,NA,hfish_HSGK,1,1,"c(486937.000274458, 214315.093842743)",1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1
st01031,st01031-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,1,1,"c(486127.631672849, 226610.75534216)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01031,st01031-1995,1995,SALVELINUS_MALMA,5,NA,hfish_HSGK,1,1,"c(486127.631672849, 226610.75534216)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01032,st01032-1993,1993,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,3,NA,hfish_HSGK,1,1,"c(486120.340232942, 226721.524498221)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01032,st01032-1993,1993,SALVELINUS_MALMA,1,NA,hfish_HSGK,1,1,"c(486120.340232942, 226721.524498221)",1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0
st01033,st01033-1998,1998,COTTUS_HANGIONGENSIS,6,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,GYMNOGOBIUS_UROTAENIA,104,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,NOEMACHEILUS_BARBATULUS,7,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,ONCORHYNCHUS_MASOU_MASOU,2,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,RHINOGOBIUS_SPP,2,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,TRIBOLODON_SPP,40,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
st01033,st01033-1998,1998,TRIDENTIGER_BREVISPINIS,12,NA,hfish_HSGK,2,1,"c(481716.967884135, 293616.108435902)",1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0
